Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,112280,-,-,-,36.85,-121.42,-8,89,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2012,7,19,11,30,922,96,970,9,30,1010,217,2.6,0.16
2012,7,19,12,30,926,96,983,9,30,1010,223,3.3000000000000003,0.16
2012,7,19,13,30,892,111,930,9,30,1000,231,3.9000000000000004,0.16
2012,7,19,14,30,877,102,830,9,29,1000,240,4.4,0.16
2012,7,19,15,30,846,91,682,9,28,1000,248,4.800000000000001,0.16
2012,7,19,16,30,806,72,502,9,26,1010,255,4.9,0.16
2012,7,19,17,30,703,57,301,9,23,1010,262,4.9,0.16
2012,7,19,18,30,482,35,108,9,20,1010,269,4.5,0.16
2012,7,19,19,30,0,0,0,9,18,1010,274,4,0.16
2012,7,19,20,30,0,0,0,10,16,1010,277,3.6,0.16
2012,7,19,21,30,0,0,0,10,15,1010,281,3.2,0.16
2012,7,19,22,30,0,0,0,11,15,1010,285,2.9000000000000004,0.16
2012,7,19,23,30,0,0,0,11,14,1010,289,2.7,0.16
2012,7,20,0,30,0,0,0,11,14,1010,291,2.5,0.16
2012,7,20,1,30,0,0,0,11,14,1010,291,2.2,0.16
2012,7,20,2,30,0,0,0,11,13,1010,289,2,0.16
2012,7,20,3,30,0,0,0,11,13,1010,291,1.8,0.16
2012,7,20,4,30,0,0,0,11,13,1010,293,1.9000000000000001,0.16
2012,7,20,5,30,295,22,44,11,14,1010,296,2.1,0.16
2012,7,20,6,30,638,51,222,11,17,1010,301,2.3000000000000003,0.16
2012,7,20,7,30,781,67,427,10,21,1010,309,2.5,0.16
2012,7,20,8,30,859,78,623,10,24,1010,313,2.6,0.16
2012,7,20,9,30,905,86,792,9,27,1010,315,2.6,0.16
2012,7,20,10,30,924,96,915,9,30,1010,317,2.6,0.16
2012,7,20,11,30,937,99,988,9,32,1010,309,2.7,0.16
2012,7,20,12,30,940,101,1000,9,33,1010,306,2.9000000000000004,0.16
2012,7,20,13,30,924,103,951,8,34,1000,306,3.2,0.16
2012,7,20,14,30,901,99,845,8,34,1000,307,3.5,0.16
2012,7,20,15,30,859,93,692,8,33,1000,308,3.8000000000000003,0.16
2012,7,20,16,30,786,84,503,8,31,1000,309,4,0.16
2012,7,20,17,30,665,68,298,8,29,1000,310,3.9000000000000004,0.16
2012,7,20,18,30,416,41,104,8,26,1000,306,3.3000000000000003,0.16
2012,7,20,19,30,0,0,0,8,23,1010,297,2.9000000000000004,0.16
2012,7,20,20,30,0,0,0,9,21,1010,290,2.9000000000000004,0.16
2012,7,20,21,30,0,0,0,9,19,1010,284,2.6,0.16
2012,7,20,22,30,0,0,0,10,18,1010,282,2.3000000000000003,0.16
2012,7,20,23,30,0,0,0,10,18,1010,282,2,0.16
2012,7,21,0,30,0,0,0,9,17,1000,284,1.7000000000000002,0.16
2012,7,21,1,30,0,0,0,9,17,1000,284,1.5,0.16
2012,7,21,2,30,0,0,0,9,16,1000,282,1.4000000000000001,0.16
2012,7,21,3,30,0,0,0,9,16,1000,279,1.3,0.16
2012,7,21,4,30,0,0,0,10,16,1000,276,1.5,0.16
2012,7,21,5,30,264,22,41,10,18,1000,267,1.8,0.16
2012,7,21,6,30,616,54,219,10,21,1000,259,1.7000000000000002,0.16
2012,7,21,7,30,758,76,424,11,25,1000,271,1.6,0.16
2012,7,21,8,30,845,88,623,10,30,1000,319,1.8,0.16
2012,7,21,9,30,897,95,794,9,33,1000,345,1.9000000000000001,0.16
2012,7,21,10,30,931,98,923,8,35,1000,341,1.6,0.16
2012,7,21,11,30,945,101,995,8,36,1000,332,1.4000000000000001,0.16
2012,7,21,12,30,946,103,1007,7,37,1000,312,1.5,0.16
2012,7,21,13,30,925,108,956,7,37,1000,294,1.9000000000000001,0.16
2012,7,21,14,30,904,103,851,6,36,1000,289,2.4000000000000004,0.16
2012,7,21,15,30,865,95,697,6,35,1000,289,2.9000000000000004,0.16
2012,7,21,16,30,793,86,507,6,34,1000,292,3.2,0.16
2012,7,21,17,30,671,69,300,6,31,1000,297,3.3000000000000003,0.16
2012,7,21,18,30,417,41,103,7,28,1000,297,3.1,0.16
2012,7,21,19,30,0,0,0,8,25,1000,298,3,0.16
2012,7,21,20,30,0,0,0,9,23,1000,295,2.7,0.16
2012,7,21,21,30,0,0,0,9,21,1000,290,2.2,0.16
2012,7,21,22,30,0,0,0,9,19,1000,282,2,0.16
2012,7,21,23,30,0,0,0,9,19,1000,272,2,0.16
2012,7,22,0,30,0,0,0,9,18,1000,265,2.2,0.16
2012,7,22,1,30,0,0,0,9,17,1000,260,2.5,0.16
2012,7,22,2,30,0,0,0,10,17,1000,256,2.5,0.16
2012,7,22,3,30,0,0,0,10,16,1000,255,2.4000000000000004,0.16
2012,7,22,4,30,0,0,0,10,16,1000,254,2.3000000000000003,0.16
2012,7,22,5,30,191,23,37,10,17,1000,252,2.2,0.16
2012,7,22,6,30,549,62,207,10,20,1000,248,2,0.16
2012,7,22,7,30,704,86,407,10,24,1000,256,1.7000000000000002,0.16
2012,7,22,8,30,796,100,603,9,28,1000,267,1.4000000000000001,0.16
2012,7,22,9,30,850,110,771,8,31,1000,273,1.1,0.16
2012,7,22,10,30,881,116,896,8,34,1000,267,1,0.16
2012,7,22,11,30,894,121,966,7,36,1000,251,1.6,0.16
2012,7,22,12,30,893,123,976,7,36,1000,249,2.4000000000000004,0.16
2012,7,22,13,30,867,130,924,7,36,1000,252,3.3000000000000003,0.16
2012,7,22,14,30,838,126,818,8,35,1000,254,4.2,0.16
2012,7,22,15,30,790,118,666,8,33,1000,256,4.9,0.16
2012,7,22,16,30,706,105,479,8,30,1000,258,5.2,0.16
2012,7,22,17,30,565,84,278,8,27,1000,259,5.1000000000000005,0.16
2012,7,22,18,30,294,48,91,8,23,1000,258,4.6000000000000005,0.16
2012,7,22,19,30,0,0,0,8,21,1000,255,4.2,0.16
2012,7,22,20,30,0,0,0,9,20,1000,249,4.1000000000000005,0.16
2012,7,22,21,30,0,0,0,9,19,1000,245,4,0.16
2012,7,22,22,30,0,0,0,10,18,1000,246,3.9000000000000004,0.16
2012,7,22,23,30,0,0,0,10,18,1000,243,3.8000000000000003,0.16
2012,7,23,0,30,0,0,0,10,17,1000,240,3.7,0.16
2012,7,23,1,30,0,0,0,10,16,1000,238,3.7,0.16
2012,7,23,2,30,0,0,0,10,16,1000,237,3.6,0.16
2012,7,23,3,30,0,0,0,10,15,1000,238,3.5,0.16
2012,7,23,4,30,0,0,0,11,15,1000,240,3.5,0.16
2012,7,23,5,30,125,25,34,11,16,1000,240,3.5,0.16
2012,7,23,6,30,0,41,41,11,18,1000,241,3.5,0.16
2012,7,23,7,30,0,140,140,11,20,1000,242,3.4000000000000004,0.16
2012,7,23,8,30,816,102,616,10,23,1000,242,3.2,0.16
2012,7,23,9,30,881,107,791,10,26,1000,239,3.3000000000000003,0.16
2012,7,23,10,30,921,109,923,10,29,1000,238,3.5,0.16
2012,7,23,11,30,940,111,998,9,30,1000,236,4,0.16
2012,7,23,12,30,946,110,1013,8,31,1000,238,4.5,0.16
2012,7,23,13,30,941,106,965,8,31,1000,243,5,0.16
2012,7,23,14,30,921,100,860,7,30,1000,246,5.300000000000001,0.16
2012,7,23,15,30,885,92,705,7,28,1000,249,5.300000000000001,0.16
2012,7,23,16,30,817,82,514,8,27,1000,251,5.1000000000000005,0.16
2012,7,23,17,30,699,66,304,8,24,1000,252,4.7,0.16
2012,7,23,18,30,446,39,104,9,21,1000,254,4.1000000000000005,0.16
2012,7,23,19,30,0,0,0,10,19,1000,253,3.7,0.16
2012,7,23,20,30,0,0,0,11,17,1000,251,3.5,0.16
2012,7,23,21,30,0,0,0,11,16,1000,250,3.2,0.16
2012,7,23,22,30,0,0,0,11,15,1000,247,2.7,0.16
2012,7,23,23,30,0,0,0,12,15,1000,243,2.3000000000000003,0.16
2012,7,24,0,30,0,0,0,11,14,1000,240,2,0.16
2012,7,24,1,30,0,0,0,11,14,1000,239,1.8,0.16
2012,7,24,2,30,0,0,0,11,13,1000,241,1.7000000000000002,0.16
2012,7,24,3,30,0,0,0,11,13,1000,245,1.6,0.16
2012,7,24,4,30,0,0,0,11,13,1000,248,1.8,0.16
2012,7,24,5,30,209,23,36,12,15,1000,248,2.1,0.16
2012,7,24,6,30,0,85,85,12,17,1000,246,2,0.16
2012,7,24,7,30,329,166,316,11,20,1000,247,1.6,0.16
2012,7,24,8,30,850,92,627,10,24,1000,241,1.4000000000000001,0.16
2012,7,24,9,30,903,100,800,8,27,1000,222,1.5,0.16
2012,7,24,10,30,938,103,930,5,30,1000,218,1.8,0.16
2012,7,24,11,30,953,105,1004,3,31,1000,228,2.2,0.16
2012,7,24,12,30,955,106,1016,3,32,1000,243,2.6,0.16
2012,7,24,13,30,932,112,963,3,32,1000,254,3.1,0.16
2012,7,24,14,30,906,108,854,3,31,1000,259,3.6,0.16
2012,7,24,15,30,863,100,697,4,30,1000,262,4,0.16
2012,7,24,16,30,792,87,505,5,28,1000,263,4.2,0.16
2012,7,24,17,30,665,70,296,6,25,1000,263,4.3,0.16
2012,7,24,18,30,401,41,98,7,21,1000,262,4.3,0.16
2012,7,24,19,30,0,0,0,9,18,1000,260,4.1000000000000005,0.16
2012,7,24,20,30,0,0,0,10,16,1000,258,3.9000000000000004,0.16
2012,7,24,21,30,0,0,0,10,15,1000,256,3.5,0.16
2012,7,24,22,30,0,0,0,10,15,1000,256,3,0.16
2012,7,24,23,30,0,0,0,11,14,1000,255,2.7,0.16
2012,7,25,0,30,0,0,0,11,14,1000,254,2.3000000000000003,0.16
2012,7,25,1,30,0,0,0,11,14,1000,253,1.8,0.16
2012,7,25,2,30,0,0,0,11,13,1000,254,1.4000000000000001,0.16
2012,7,25,3,30,0,0,0,11,13,1000,256,1.1,0.16
2012,7,25,4,30,0,0,0,11,13,1000,258,1.2000000000000002,0.16
2012,7,25,5,30,201,22,34,11,15,1000,256,1.6,0.16
2012,7,25,6,30,586,60,211,11,17,1010,255,1.6,0.16
2012,7,25,7,30,235,180,286,10,20,1010,254,1.4000000000000001,0.16
2012,7,25,8,30,853,90,625,10,23,1010,248,1.4000000000000001,0.16
2012,7,25,9,30,907,98,799,8,26,1000,242,1.7000000000000002,0.16
2012,7,25,10,30,931,107,927,7,29,1000,245,2,0.16
2012,7,25,11,30,948,109,1002,6,31,1000,251,2.5,0.16
2012,7,25,12,30,952,108,1015,5,32,1000,256,2.9000000000000004,0.16
2012,7,25,13,30,943,106,965,5,32,1000,258,3.4000000000000004,0.16
2012,7,25,14,30,921,100,858,5,31,1000,259,3.7,0.16
2012,7,25,15,30,883,92,701,5,29,1000,260,4,0.16
2012,7,25,16,30,814,81,508,6,27,1000,261,4.3,0.16
2012,7,25,17,30,692,65,298,7,24,1000,261,4.4,0.16
2012,7,25,18,30,433,38,99,8,21,1000,263,4.4,0.16
2012,7,25,19,30,0,0,0,9,17,1000,263,4.2,0.16
2012,7,25,20,30,0,0,0,10,15,1000,263,3.9000000000000004,0.16
2012,7,25,21,30,0,0,0,10,15,1000,263,3.4000000000000004,0.16
2012,7,25,22,30,0,0,0,11,14,1000,262,2.9000000000000004,0.16
2012,7,25,23,30,0,0,0,11,14,1000,261,2.4000000000000004,0.16
2012,7,26,0,30,0,0,0,11,13,1000,260,2,0.16
2012,7,26,1,30,0,0,0,11,13,1000,260,1.8,0.16
2012,7,26,2,30,0,0,0,11,13,1000,262,1.7000000000000002,0.16
2012,7,26,3,30,0,0,0,10,13,1000,265,1.7000000000000002,0.16
2012,7,26,4,30,0,0,0,10,13,1000,266,1.9000000000000001,0.16
2012,7,26,5,30,197,21,33,10,14,1000,266,2.2,0.16
2012,7,26,6,30,586,59,210,10,16,1000,264,2.2,0.16
2012,7,26,7,30,0,127,127,9,18,1010,262,2,0.16
2012,7,26,8,30,3,173,175,9,21,1010,256,1.8,0.16
2012,7,26,9,30,251,357,551,8,24,1000,248,1.9000000000000001,0.16
2012,7,26,10,30,926,103,917,7,27,1000,246,2.3000000000000003,0.16
2012,7,26,11,30,939,106,989,6,29,1000,247,2.8000000000000003,0.16
2012,7,26,12,30,939,107,1000,5,30,1000,248,3.3000000000000003,0.16
2012,7,26,13,30,918,112,947,5,30,1000,251,3.8000000000000003,0.16
2012,7,26,14,30,892,108,840,5,29,1000,254,4.1000000000000005,0.16
2012,7,26,15,30,850,100,685,5,28,1000,257,4.4,0.16
2012,7,26,16,30,784,86,496,6,25,1000,261,4.5,0.16
2012,7,26,17,30,663,67,289,6,22,1000,266,4.4,0.16
2012,7,26,18,30,405,38,94,7,19,1000,271,4.2,0.16
2012,7,26,19,30,0,0,0,8,17,1000,270,3.9000000000000004,0.16
2012,7,26,20,30,0,0,0,9,15,1000,268,3.7,0.16
2012,7,26,21,30,0,0,0,10,14,1000,265,3.5,0.16
2012,7,26,22,30,0,0,0,10,14,1000,264,3.3000000000000003,0.16
2012,7,26,23,30,0,0,0,10,14,1000,264,3.1,0.16
2012,7,27,0,30,0,0,0,10,13,1000,265,2.9000000000000004,0.16
2012,7,27,1,30,0,0,0,10,13,1000,266,2.8000000000000003,0.16
2012,7,27,2,30,0,0,0,10,13,1000,268,2.5,0.16
2012,7,27,3,30,0,0,0,10,13,1000,269,2.2,0.16
2012,7,27,4,30,0,0,0,10,13,1000,269,2.1,0.16
2012,7,27,5,30,189,21,32,10,13,1010,268,2,0.16
2012,7,27,6,30,584,59,208,10,15,1010,265,1.8,0.16
2012,7,27,7,30,0,122,122,9,18,1010,261,1.6,0.16
2012,7,27,8,30,67,265,307,9,21,1010,255,1.5,0.16
2012,7,27,9,30,908,96,796,8,24,1010,249,1.7000000000000002,0.16
2012,7,27,10,30,937,101,924,8,27,1010,252,2,0.16
2012,7,27,11,30,954,102,998,7,29,1010,254,2.4000000000000004,0.16
2012,7,27,12,30,957,102,1011,6,30,1000,259,2.9000000000000004,0.16
2012,7,27,13,30,947,100,961,6,30,1000,264,3.4000000000000004,0.16
2012,7,27,14,30,926,95,854,6,29,1000,267,3.9000000000000004,0.16
2012,7,27,15,30,888,87,697,6,28,1000,268,4.3,0.16
2012,7,27,16,30,827,75,506,6,27,1000,268,4.5,0.16
2012,7,27,17,30,712,59,296,7,24,1000,268,4.6000000000000005,0.16
2012,7,27,18,30,461,34,97,8,21,1000,268,4.4,0.16
2012,7,27,19,30,0,0,0,10,18,1010,266,4,0.16
2012,7,27,20,30,0,0,0,11,16,1010,262,3.7,0.16
2012,7,27,21,30,0,0,0,11,15,1010,258,3.4000000000000004,0.16
2012,7,27,22,30,0,0,0,12,14,1010,258,3.1,0.16
2012,7,27,23,30,0,0,0,11,14,1010,258,2.8000000000000003,0.16
2012,7,28,0,30,0,0,0,11,13,1010,258,2.6,0.16
2012,7,28,1,30,0,0,0,11,13,1010,258,2.5,0.16
2012,7,28,2,30,0,0,0,11,13,1010,259,2.3000000000000003,0.16
2012,7,28,3,30,0,0,0,11,13,1010,261,2.3000000000000003,0.16
2012,7,28,4,30,0,0,0,11,13,1010,261,2.5,0.16
2012,7,28,5,30,181,20,30,11,14,1010,261,2.8000000000000003,0.16
2012,7,28,6,30,0,44,44,11,16,1010,265,2.9000000000000004,0.16
2012,7,28,7,30,18,158,166,11,19,1010,264,2.9000000000000004,0.16
2012,7,28,8,30,195,276,398,11,22,1010,266,2.9000000000000004,0.16
2012,7,28,9,30,906,97,794,11,25,1010,267,3.1,0.16
2012,7,28,10,30,937,100,922,10,27,1010,270,3.3000000000000003,0.16
2012,7,28,11,30,951,102,994,10,28,1010,275,3.7,0.16
2012,7,28,12,30,951,103,1005,9,29,1010,278,4.2,0.16
2012,7,28,13,30,926,111,951,9,29,1010,281,4.6000000000000005,0.16
2012,7,28,14,30,902,106,843,9,28,1010,283,4.9,0.16
2012,7,28,15,30,861,97,687,9,27,1010,285,5,0.16
2012,7,28,16,30,794,84,496,9,26,1010,286,4.800000000000001,0.16
2012,7,28,17,30,672,66,288,9,23,1010,286,4.5,0.16
2012,7,28,18,30,409,37,91,10,20,1010,282,4,0.16
2012,7,28,19,30,0,0,0,11,18,1010,274,3.8000000000000003,0.16
2012,7,28,20,30,0,0,0,11,16,1010,269,3.7,0.16
2012,7,28,21,30,0,0,0,11,15,1010,267,3.6,0.16
2012,7,28,22,30,0,0,0,11,14,1010,268,3.4000000000000004,0.16
2012,7,28,23,30,0,0,0,11,13,1010,267,3.2,0.16
2012,7,29,0,30,0,0,0,11,13,1010,266,3,0.16
2012,7,29,1,30,0,0,0,11,13,1010,263,2.8000000000000003,0.16
2012,7,29,2,30,0,0,0,11,13,1010,262,2.5,0.16
2012,7,29,3,30,0,0,0,11,12,1010,261,2.2,0.16
2012,7,29,4,30,0,0,0,11,12,1010,260,2.4000000000000004,0.16
2012,7,29,5,30,216,19,30,11,14,1010,257,2.7,0.16
2012,7,29,6,30,0,38,38,11,16,1010,262,2.8000000000000003,0.16
2012,7,29,7,30,0,82,82,11,18,1010,263,2.7,0.16
2012,7,29,8,30,2,173,175,10,21,1010,262,2.5,0.16
2012,7,29,9,30,255,353,550,10,24,1010,261,2.5,0.16
2012,7,29,10,30,956,92,929,9,27,1010,262,2.7,0.16
2012,7,29,11,30,972,94,1004,8,28,1010,264,2.9000000000000004,0.16
2012,7,29,12,30,975,94,1017,7,29,1010,267,3.3000000000000003,0.16
2012,7,29,13,30,948,103,963,7,30,1000,270,3.6,0.16
2012,7,29,14,30,926,99,854,6,30,1000,273,3.9000000000000004,0.16
2012,7,29,15,30,886,91,697,6,29,1000,276,4,0.16
2012,7,29,16,30,814,81,502,6,28,1000,279,4.1000000000000005,0.16
2012,7,29,17,30,689,64,290,7,25,1000,281,3.9000000000000004,0.16
2012,7,29,18,30,417,36,91,7,22,1000,278,3.6,0.16
2012,7,29,19,30,0,0,0,9,18,1000,271,3.3000000000000003,0.16
2012,7,29,20,30,0,0,0,10,16,1000,264,3.2,0.16
2012,7,29,21,30,0,0,0,11,15,1000,260,3,0.16
2012,7,29,22,30,0,0,0,11,14,1000,260,2.8000000000000003,0.16
2012,7,29,23,30,0,0,0,11,14,1000,260,2.5,0.16
2012,7,30,0,30,0,0,0,10,13,1000,262,2.1,0.16
2012,7,30,1,30,0,0,0,10,13,1000,264,1.8,0.16
2012,7,30,2,30,0,0,0,10,13,1000,265,1.5,0.16
2012,7,30,3,30,0,0,0,10,12,1000,266,1.2000000000000002,0.16
2012,7,30,4,30,0,0,0,10,12,1000,265,1.3,0.16
2012,7,30,5,30,228,18,29,10,14,1000,258,1.7000000000000002,0.16
2012,7,30,6,30,5,83,84,10,17,1000,252,1.7000000000000002,0.16
2012,7,30,7,30,59,175,201,10,21,1000,258,1.3,0.16
2012,7,30,8,30,889,80,630,9,26,1000,278,1.1,0.16
2012,7,30,9,30,938,87,806,7,30,1000,307,1,0.16
2012,7,30,10,30,960,96,935,4,33,1000,311,1.1,0.16
2012,7,30,11,30,973,98,1009,2,35,1000,296,1.5,0.16
2012,7,30,12,30,974,99,1021,2,36,1000,287,2.1,0.16
2012,7,30,13,30,959,101,968,2,36,1000,286,2.7,0.16
2012,7,30,14,30,935,96,858,2,35,1000,290,3.2,0.16
2012,7,30,15,30,895,89,699,2,34,1000,294,3.4000000000000004,0.16
2012,7,30,16,30,829,77,504,3,33,1000,298,3.4000000000000004,0.16
2012,7,30,17,30,703,62,291,3,30,1000,299,2.9000000000000004,0.16
2012,7,30,18,30,427,35,90,5,26,1000,292,2.3000000000000003,0.16
2012,7,30,19,30,0,0,0,7,23,1000,288,2.2,0.16
2012,7,30,20,30,0,0,0,8,21,1000,281,2.3000000000000003,0.16
2012,7,30,21,30,0,0,0,9,19,1000,271,2,0.16
2012,7,30,22,30,0,0,0,9,18,1000,267,1.7000000000000002,0.16
2012,7,30,23,30,0,0,0,9,18,1000,263,1.4000000000000001,0.16
2012,7,31,0,30,0,0,0,8,17,1000,261,1.2000000000000002,0.16
2012,7,31,1,30,0,0,0,8,17,1000,257,1.2000000000000002,0.16
2012,7,31,2,30,0,0,0,8,16,1000,252,1.2000000000000002,0.16
2012,7,31,3,30,0,0,0,8,16,1000,248,1.3,0.16
2012,7,31,4,30,0,0,0,8,16,1000,246,1.5,0.16
2012,7,31,5,30,208,17,27,9,17,1000,244,2.3000000000000003,0.16
2012,7,31,6,30,321,77,156,9,20,1000,243,2.7,0.16
2012,7,31,7,30,787,72,418,9,24,1000,250,2.4000000000000004,0.16
2012,7,31,8,30,875,83,623,9,28,1000,261,2.2,0.16
2012,7,31,9,30,926,91,799,7,31,1000,258,2.3000000000000003,0.16
2012,7,31,10,30,950,98,928,6,33,1000,259,2.8000000000000003,0.16
2012,7,31,11,30,964,101,1002,5,34,1000,261,3.3000000000000003,0.16
2012,7,31,12,30,966,102,1015,4,35,1000,263,3.7,0.16
2012,7,31,13,30,948,106,962,4,35,1000,266,4.1000000000000005,0.16
2012,7,31,14,30,925,102,854,4,34,1000,268,4.4,0.16
2012,7,31,15,30,884,94,695,3,33,1000,268,4.5,0.16
2012,7,31,16,30,712,99,465,11,29,1000,270,4.6000000000000005,0.16
2012,7,31,17,30,573,77,263,12,26,1000,271,4.1000000000000005,0.16
2012,7,31,18,30,304,39,77,13,23,1000,270,3.5,0.16
2012,7,31,19,30,0,0,0,13,21,1000,264,3.1,0.16
2012,7,31,20,30,0,0,0,14,20,1010,259,3.1,0.16
2012,7,31,21,30,0,0,0,14,19,1010,258,3,0.16
2012,7,31,22,30,0,0,0,14,18,1000,262,2.9000000000000004,0.16
2012,7,31,23,30,0,0,0,14,18,1000,266,2.8000000000000003,0.16
2002,8,1,0,30,0,0,0,14,17,1000,268,2.7,0.16
2002,8,1,1,30,0,0,0,14,17,1000,269,2.4000000000000004,0.16
2002,8,1,2,30,0,0,0,14,16,1000,268,2.2,0.16
2002,8,1,3,30,0,0,0,14,16,1000,267,2,0.16
2002,8,1,4,30,0,0,0,14,16,1000,266,2,0.16
2002,8,1,5,30,160,17,24,14,17,1000,263,2.3000000000000003,0.16
2002,8,1,6,30,556,56,192,14,19,1000,266,2.5,0.16
2002,8,1,7,30,732,76,398,14,22,1000,277,2.5,0.16
2002,8,1,8,30,825,88,597,14,25,1000,284,2.5,0.16
2002,8,1,9,30,878,96,767,14,28,1000,284,2.6,0.16
2002,8,1,10,30,894,110,890,13,30,1000,279,2.9000000000000004,0.16
2002,8,1,11,30,907,114,961,13,31,1000,274,3.3000000000000003,0.16
2002,8,1,12,30,907,116,972,12,32,1000,270,3.7,0.16
2002,8,1,13,30,898,112,923,12,32,1000,269,4,0.16
2002,8,1,14,30,872,108,816,12,31,1000,269,4.1000000000000005,0.16
2002,8,1,15,30,828,100,662,12,30,1000,269,4.1000000000000005,0.16
2002,8,1,16,30,753,87,473,12,29,1000,271,4.1000000000000005,0.16
2002,8,1,17,30,619,68,268,13,26,1000,273,4,0.16
2002,8,1,18,30,339,36,78,13,23,1000,273,3.9000000000000004,0.16
2002,8,1,19,30,0,0,0,14,20,1000,270,3.9000000000000004,0.16
2002,8,1,20,30,0,0,0,14,18,1000,266,3.7,0.16
2002,8,1,21,30,0,0,0,14,18,1000,264,3.5,0.16
2002,8,1,22,30,0,0,0,14,17,1000,262,3.3000000000000003,0.16
2002,8,1,23,30,0,0,0,14,17,1000,263,3.1,0.16
2002,8,2,0,30,0,0,0,14,16,1000,264,2.9000000000000004,0.16
2002,8,2,1,30,0,0,0,13,16,1000,265,2.7,0.16
2002,8,2,2,30,0,0,0,13,16,1000,266,2.4000000000000004,0.16
2002,8,2,3,30,0,0,0,13,16,1000,266,2.2,0.16
2002,8,2,4,30,0,0,0,13,16,1000,266,2.1,0.16
2002,8,2,5,30,139,16,22,13,16,1000,266,2.1,0.16
2002,8,2,6,30,531,58,187,13,18,1000,270,2.1,0.16
2002,8,2,7,30,0,113,113,13,21,1000,274,2.1,0.16
2002,8,2,8,30,2,169,170,14,24,1000,268,2.2,0.16
2002,8,2,9,30,44,318,352,13,26,1000,261,2.5,0.16
2002,8,2,10,30,40,367,402,13,29,1000,257,2.8000000000000003,0.16
2002,8,2,11,30,112,460,565,13,30,1000,254,3.1,0.16
2002,8,2,12,30,891,125,965,13,31,1000,252,3.4000000000000004,0.16
2002,8,2,13,30,878,125,916,13,31,1000,253,3.7,0.16
2002,8,2,14,30,851,120,810,13,31,1000,255,4,0.16
2002,8,2,15,30,803,111,655,12,30,1000,257,4.1000000000000005,0.16
2002,8,2,16,30,721,98,466,12,28,1000,259,4.1000000000000005,0.16
2002,8,2,17,30,577,76,261,13,25,1000,262,4.1000000000000005,0.16
2002,8,2,18,30,288,38,73,13,22,1000,266,4.1000000000000005,0.16
2002,8,2,19,30,0,0,0,13,20,1000,265,4,0.16
2002,8,2,20,30,0,0,0,13,18,1000,262,3.8000000000000003,0.16
2002,8,2,21,30,0,0,0,13,17,1000,258,3.6,0.16
2002,8,2,22,30,0,0,0,13,17,1000,254,3.5,0.16
2002,8,2,23,30,0,0,0,13,16,1000,251,3.3000000000000003,0.16
2002,8,3,0,30,0,0,0,13,16,1000,248,3,0.16
2002,8,3,1,30,0,0,0,13,16,1000,244,2.7,0.16
2002,8,3,2,30,0,0,0,13,16,1000,241,2.5,0.16
2002,8,3,3,30,0,0,0,13,16,1000,238,2.3000000000000003,0.16
2002,8,3,4,30,0,0,0,13,16,1000,237,2.3000000000000003,0.16
2002,8,3,5,30,90,15,19,13,16,1000,234,2.5,0.16
2002,8,3,6,30,469,68,181,13,18,1000,229,2.6,0.16
2002,8,3,7,30,0,119,119,13,20,1000,216,2.6,0.16
2002,8,3,8,30,18,217,229,13,23,1000,208,2.7,0.16
2002,8,3,9,30,15,253,264,13,26,1000,210,2.9000000000000004,0.16
2002,8,3,10,30,11,238,248,13,27,1000,218,3.3000000000000003,0.16
2002,8,3,11,30,16,297,313,12,28,1000,230,3.9000000000000004,0.16
2002,8,3,12,30,13,261,273,11,29,1000,240,4.5,0.16
2002,8,3,13,30,19,313,330,11,28,1000,246,5,0.16
2002,8,3,14,30,17,275,289,10,27,1000,248,5.4,0.16
2002,8,3,15,30,51,282,316,10,26,1000,250,5.5,0.16
2002,8,3,16,30,23,185,197,10,24,1000,250,5.4,0.16
2002,8,3,17,30,7,108,110,10,21,1000,250,5,0.16
2002,8,3,18,30,226,42,68,10,18,1000,250,4.6000000000000005,0.16
2002,8,3,19,30,0,0,0,11,16,1010,249,4.3,0.16
2002,8,3,20,30,0,0,0,11,15,1010,250,4,0.16
2002,8,3,21,30,0,0,0,11,15,1010,254,3.7,0.16
2002,8,3,22,30,0,0,0,11,14,1010,257,3.4000000000000004,0.16
2002,8,3,23,30,0,0,0,11,14,1010,258,3,0.16
2002,8,4,0,30,0,0,0,11,13,1010,256,2.8000000000000003,0.16
2002,8,4,1,30,0,0,0,10,13,1010,254,2.6,0.16
2002,8,4,2,30,0,0,0,10,13,1010,253,2.5,0.16
2002,8,4,3,30,0,0,0,10,13,1010,254,2.4000000000000004,0.16
2002,8,4,4,30,0,0,0,10,13,1010,257,2.5,0.16
2002,8,4,5,30,93,16,19,10,13,1010,260,2.7,0.16
2002,8,4,6,30,512,65,187,10,15,1010,264,2.8000000000000003,0.16
2002,8,4,7,30,68,173,203,9,17,1010,261,2.7,0.16
2002,8,4,8,30,825,100,604,8,20,1010,255,2.8000000000000003,0.16
2002,8,4,9,30,886,108,781,8,22,1010,249,3,0.16
2002,8,4,10,30,922,111,911,7,24,1010,250,3.5,0.16
